id,students,teachers,level,geoid
163462,2560,609,U,240217668003
163532,471,71,U,240054037021
163578,2233,373,U,245102711012
163657,11357,1611,U,240338035133
163851,8124,1594,U,240450104002
163976,446,205,U,240037061012
164085,815,349,U,240276051022
164173,3492,798,U,240054038011
164313,2705,401,U,240450106061
164368,1814,277,U,250173521021
164447,2612,807,U,250138014012
164492,1492,314,U,250277271001
164580,3340,882,U,250214042023
164739,5177,1035,U,250173689011
164748,6631,1577,U,250259818001
164872,742,264,U,250250107013
165644,699,265,U,250214176012
165699,4287,1007,U,250092176005
165802,1419,291,U,250250108011
164775,1465,355,U,250039005002
164632,3224,713,U,250138133012
164988,32718,10406,U,250250101032
165024,10651,1513,U,250235612001
165112,9924,929,U,250250406001
165194,2710,494,U,250010122002
165334,3405,899,U,250277312021
165529,2410,579,U,250214161021
165574,1180,331,U,250214421013
165820,6728,778,U,250277111001
165866,4876,664,U,250173835021
165884,463,100,U,250250703004
165945,1489,162,U,250092151012
165981,1620,247,U,250110410001
166018,522,269,U,250158208014
166124,2970,1083,U,250277329014
166133,4209,760,U,250138121012
166391,1951,469,U,250173748001
166452,4200,928,U,250173536005
166513,18150,1976,U,250173105001
166647,3762,558,U,250214041001
166656,7501,1437,U,250250808011
166674,1894,547,U,250250103001
166683,11254,14032,U,250173531022
166692,1637,351,U,250010137004
166708,1292,5200,U,250277320023
166717,805,213,U,250173740002
166823,5665,982,U,250235112001
166850,5418,873,U,250092532022
166869,1269,273,U,250250408013
166887,6885,756,U,250173591004
166939,2040,843,U,250158212001
166957,3187,937,U,250277075001
167057,701,595,U,250250104051
167215,904,183,U,250250703002
167288,1202,373,U,250039213004
167358,22905,5050,U,250250104051
167394,1355,311,U,250138109021
167455,199,102,U,250214012001
167525,3154,236,U,250214177013
167534,6942,987,U,250277303002
167598,3460,584,U,250173672003
167631,1200,343,U,250250814003
167729,7242,1276,U,250092041012
167792,343,237,U,250039343001
167899,3068,752,U,250138017002
167905,4327,711,U,250138013003
167987,7869,1206,U,250059855001
167996,2504,713,U,250059856001
168005,6830,1285,U,250250701013
168218,2280,1177,U,250214044005
168227,4389,817,U,250250808011
168254,3673,788,U,250138016011
168263,5395,1025,U,250138129031
168281,1670,509,U,250056111021
168342,1987,1308,U,250039201013
168421,6920,1283,U,250277316006
168430,5724,875,U,250277309012
168528,1865,420,U,260910615004
168546,1506,499,U,260250034001
168591,1435,346,U,260570005001
168607,1436,182,U,260070003004
168786,1517,396,U,260810024001
168847,6028,1491,U,261550308002
169080,3307,759,U,260810044002
170037,1917,405,U,260810118032
169327,658,162,U,260937424011
169363,1165,301,U,261614023002
169442,1512,534,U,261635180001
169716,4987,1220,U,261635302004
169798,16294,2007,U,261614111001
169910,11165,1568,U,261079813001
169974,950,94,U,261490413003
169992,896,133,U,260539507002
170000,1052,215,U,260810135002
170055,12107,1084,U,260810020001
170301,3061,886,U,261390249002
170444,4140,264,U,260750052002
170532,1451,418,U,260770005004
169655,1537,220,U,261635648001
170550,3469,666,U,260250009002
170620,2499,345,U,260210024002
170639,1909,382,U,260339703001
170657,10306,1901,U,260650006001
170675,2812,620,U,261251616001
170967,1231,240,U,261251933004
171304,3456,444,U,261210001002
171456,7368,1020,U,261030005001
171483,3278,637,U,260555510001
171137,8783,1013,U,261635799001
171146,6829,964,U,260490028002
171155,3291,240,U,260350008003
171225,2302,264,U,261158324001
171492,2541,681,U,261112904001
171599,1023,206,U,260450211001
172033,418,89,U,261635311001
172051,8028,1045,U,261450102001
172264,2036,401,U,260910613011
172291,3315,303,U,261476250001
172307,1759,275,U,260270021002
172325,297,43,U,261251616002
172334,3118,510,U,260750054003
172608,1744,241,U,261251970001
172617,11140,1215,U,261614060002
173203,4491,281,U,270359513023
172644,26241,6298,U,261635180002
172699,19887,2721,U,260770015041
172918,2549,184,U,270414507012
172954,1683,154,U,270030504012
172963,8482,482,U,270030506104
175227,1281,243,U,270531055003
173063,3494,247,U,270990002001
173115,825,73,U,270074507013
173124,4577,560,U,270074506004
173142,769,186,U,270131706002
173160,3814,879,U,271230408021
173258,1940,840,U,271310705011
173328,5585,581,U,271230334001
173416,2319,257,U,270370610031
173452,968,191,U,270159602003
173461,4762,342,U,271370023001
173559,5757,407,U,271119609001
173647,2230,662,U,271034804002
173708,4094,392,U,270530268076
173735,913,153,U,271370124005
173744,554,66,U,270531037002
173799,4071,308,U,270370605071
173805,1058,138,U,270614808022
173896,501,123,U,271230301005
173902,2049,702,U,271230351001
174127,760,290,U,270531069002
174136,6429,498,U,270531052012
174376,5756,385,U,270530268163
174428,9420,607,U,270530257016
174437,1062,235,U,270531054002
174473,2962,236,U,271130905001
175078,7259,439,U,270833605002
174491,3506,698,U,271230413021
174507,1132,261,U,270530256031
174570,1724,109,U,271159507002
174738,5115,410,U,271090002003
174747,1668,442,U,271450113013
174756,3931,309,U,271450009011
175281,1242,478,U,271230429002
174783,11841,1240,U,271450116004
174792,1668,466,U,271450113043
174844,2953,819,U,271310706022
174862,1485,214,U,270190904011
175005,4277,886,U,271230363004
175041,5823,436,U,271230340001
175236,3176,311,U,270677805002
175263,1912,143,U,271696707002
175272,7106,978,U,271696705005
175315,8203,621,U,271630703033
175421,4999,757,U,280490015001
175430,952,143,U,281399504004
175519,1612,243,U,280279502001
175616,2999,632,U,280119506005
175856,6921,1168,U,280490115002
175883,4535,381,U,280679510003
175935,3003,438,U,280750106004
175980,712,248,U,280490016002
176035,2704,413,U,280870007004
176044,2032,548,U,280839503001
176053,4667,736,U,280490104001
177065,8347,1037,U,290190021002
176318,623,174,U,280939504023
176354,1888,229,U,281139502002
176372,14606,2495,U,280350009002
176406,775,345,U,280890301053
176628,1414,347,U,290950134081
176770,975,130,U,290770007003
176947,1141,266,U,290899603002
176965,9959,1277,U,291019604001
177092,596,135,U,291892163003
177126,593,117,U,291892152013
177144,1006,215,U,291119701002
177214,1691,341,U,290770007003
177339,1999,388,U,290770008002
177418,1112,274,U,291892163003
177542,739,164,U,291279604001
177551,1400,403,U,295101184001
177719,627,159,U,295101191012
177834,3995,1438,U,290019505006
177940,2012,464,U,290510105003
177968,7382,1316,U,291833106012
177977,1756,241,U,291514902001
177986,1806,319,U,291892178421
178208,3432,338,U,290470203005
178244,4860,505,U,291892152013
178341,5045,666,U,290970103002
178369,1682,264,U,291950905003
178387,4911,537,U,290210007012
178420,13874,1654,U,291892137002
178615,4655,684,U,290019510003
178624,7267,782,U,291474703003
178679,629,152,U,290970106001
178721,10165,1343,U,291650301031
178891,1823,254,U,295101112002
179344,1920,247,U,290910908003
179548,622,260,U,290190005001
179566,23505,2784,U,290770002002
179645,2759,305,U,290239503003
179715,1591,179,U,290799603002
179867,15449,16902,U,291892163001
179946,609,184,U,290270704002
179955,751,261,U,290470214011
180081,679,117,U,300930008005
180106,1108,267,U,300490008003
180197,2049,291,U,300290008002
180249,1071,172,U,300130021003
180258,1005,207,U,300130021004
180276,1324,132,U,300490009001
180373,567,149,U,300179616001
180416,1650,472,U,300930002004
180595,1014,259,U,301110006001
180692,1334,229,U,300010003003
180814,13059,1510,U,311530101053
180832,1169,169,U,310550043001
180878,778,111,U,311090015001
180902,5974,798,U,310790012001
180948,2330,334,U,310459507004
180984,3224,396,U,311599603003
181002,8770,2234,U,310550016002
181020,2281,529,U,311519606004
181127,982,209,U,310019656002
181215,6225,914,U,310199696002
181297,1212,152,U,310550066024
181312,2075,623,U,311119605003
181330,1765,393,U,310539642004
181394,15892,2039,U,310550047002
181428,3699,5024,U,310550044001
181446,1924,450,U,311090033021
183804,7159,301,U,340297154022
181464,25108,6432,U,311090006001
181491,5105,543,U,311199606001
181604,1024,289,U,310550070011
407629,4336,809,U,420490030003
181738,757,258,U,311090027011
181783,4202,474,U,311799787006
181817,1625,329,U,311579534002
181853,652,138,U,311859697004
182005,29965,2400,U,320030029054
182281,31142,5431,U,320030026031
182458,617,201,U,320310033071
182564,3495,470,U,325100002001
182634,910,305,U,330130410002
182795,1928,570,U,330059706002
182980,4483,844,U,330130400002
183026,134345,10300,U,330110001021
183044,14348,3673,U,330170802031
183062,3210,724,U,330059714012
183080,4491,724,U,330099610001
183099,2945,621,U,330130324001
183123,697,135,U,330019660001
183132,2263,321,U,330110002032
183141,1352,318,U,330110102001
183211,2178,374,U,330110110003
183239,2019,671,U,330110028004
183725,521,55,U,340312463003
183789,2625,511,U,340312641021
183822,1533,374,U,340130154004
183910,2274,454,U,340130217023
408385,698,120,U,482150217014
183974,1629,322,U,340410314022
184092,716,54,U,340311250006
184180,6697,748,U,340270463001
184348,2229,478,U,340270432002
184481,6360,683,U,340130081002
184603,7479,897,U,340030544003
184612,2556,494,U,340030303002
184694,3396,617,U,340270426001
184773,2231,457,U,340297154013
186052,743,74,U,340076083032
184791,6369,602,U,340155011062
184959,781,98,U,340030442011
198039,2399,427,U,370899310003
185129,7550,1321,U,340170052002
185262,14064,1886,U,340390335001
185509,6342,824,U,340210043062
185572,5674,1422,U,340258062012
185590,21005,3101,U,340130161001
186034,5549,810,U,340311818001
185536,10084,1182,U,340230089002
186122,350,263,U,340210045012
186371,7076,1256,U,340076103001
187505,716,83,U,350350002001
187532,21398,1894,U,350010016002
187639,2321,233,U,350090004001
187648,5266,559,U,350410003003
187666,1698,250,U,350050011013
187745,693,158,U,350490106011
187620,7028,643,U,350130012014
187903,1406,345,U,350250007022
187912,493,329,U,350050003004
187958,2174,147,U,350319455004
187967,1686,831,U,350539783022
187976,929,46,U,350280002004
187985,22311,6775,U,350010018002
187994,941,138,U,350350003061
188003,1203,122,U,350150004012
188021,622,69,U,350069744003
188049,1435,121,U,350619703021
188058,1234,247,U,350399407002
188182,904,116,U,350250007031
197814,2508,514,U,371399605012
188304,2896,502,U,350179643005
193900,52775,23784,U,360610065001
197869,20023,3236,U,371899205002
199421,2548,581,U,371510301002
197887,6601,993,U,370210009003
197966,1382,416,U,370139302003
197984,1467,304,U,370710312022
197993,232,98,U,370810112001
198084,1553,524,U,370190206031
198118,3845,615,U,370270306001
198154,8680,1551,U,371290113001
198206,1347,425,U,370319704031
198215,1371,307,U,371590505002
198233,4328,867,U,370350107003
198251,5154,859,U,371050304011
198260,16668,2603,U,371190025002
200192,1771,115,U,380719578003
198303,1100,184,U,370919501003
198321,2269,450,U,370459507003
198330,3571,589,U,371330021001
198367,2629,514,U,370499604011
198385,1983,927,U,371190064031
209287,623,208,U,410510017021
198455,4672,802,U,370630014002
198491,1459,287,U,370650213003
198534,10932,1334,U,370510021003
198543,6726,864,U,370510011003
198552,7587,1497,U,370670037011
198598,944,226,U,370810107021
198613,1429,325,U,370810161012
198622,10821,1196,U,370810165023
198640,988,310,U,370839301001
198668,1440,378,U,370879205002
198729,1202,408,U,370610904002
198756,1306,362,U,371190047001
198835,2686,473,U,370350104022
198862,845,229,U,371590504002
198871,490,115,U,370690603011
198899,1049,312,U,371150106001
198905,944,219,U,371179702002
198923,1048,192,U,371119709011
198950,1802,538,U,371830524012
198969,1773,503,U,370510025022
198978,2506,255,U,371290105012
199023,679,229,U,371239602002
199069,2536,344,U,371910008002
199087,2623,553,U,371270111012
199102,12753,1993,U,370810110003
199139,30146,4173,U,371190056043
199148,19764,3047,U,370810107023
199157,8078,1404,U,370630013031
199184,1070,516,U,370670008022
199209,1720,382,U,371270106023
207290,1769,201,U,401155746002
199218,17915,2479,U,371290119034
199272,830,232,U,371830504002
199281,8262,1015,U,371559605021
199306,1185,226,U,371679301011
199333,7688,1199,U,371470013011
199412,2338,543,U,371190027021
199449,2226,343,U,371539710002
199467,525,161,U,370919503001
199476,1828,387,U,371559613011
199494,7109,944,U,371590502023
199582,1110,295,U,371830506001
199607,636,162,U,370670009004
199634,3990,710,U,371259508022
199643,1283,326,U,371830509001
199698,887,299,U,371650103001
216083,307,96,U,420270128002
199722,1271,422,U,370479307003
199731,2259,572,U,370999504002
199740,2432,460,U,371679312021
199759,3343,447,U,371830542062
199768,3103,475,U,371719310023
199847,8789,7399,U,370670013002
199856,21760,2112,U,371830531101
199865,703,233,U,370210030012
199892,2701,670,U,371910019001
199908,1792,373,U,370230214004
199926,2435,671,U,371939610011
199953,1862,300,U,371950007004
199962,3653,747,U,371790207012
207306,1833,318,U,401519542004
199999,5169,951,U,370670008011
200013,628,74,U,380170101061
200022,3716,494,U,380150105002
200059,1441,258,U,380899636002
200217,3799,556,U,380150112004
200226,1168,216,U,380979702002
200253,2920,483,U,381010104004
200280,13615,2831,U,380350103001
200314,1060,147,U,380099523001
200332,12846,2534,U,380170003002
200341,959,86,U,381059539004
200527,586,150,U,380799418001
200554,326,202,U,380150113003
200572,1676,254,U,380039682003
206817,321,83,U,401010008021
206835,934,212,U,401470007003
206862,2208,439,U,401091068013
206914,3771,492,U,400310014002
206923,1922,238,U,400790404021
206941,14132,1838,U,401091082083
210155,1537,373,U,410110005032
206996,2069,180,U,401010015003
207041,3608,501,U,401230889002
207050,1342,227,U,400770872003
207069,1917,223,U,400173007004
207236,2172,257,U,400696602003
207254,708,233,U,401430082001
207263,7349,973,U,400219781001
207315,1219,635,U,401430046001
207324,2055,415,U,401091083033
207342,3116,6100,U,401091027001
207351,1337,175,U,401399507003
207397,4949,404,U,401091070021
207403,1763,334,U,401255005002
207449,12227,708,U,401091072124
207458,2617,646,U,401091010002
207500,27772,5623,U,400272012021
207564,2349,353,U,401110001002
207582,4317,820,U,401430076121
207661,3400,409,U,401310501053
208275,1292,266,U,410599504002
208390,8328,898,U,410470016025
208406,5555,763,U,410050226031
208415,754,182,U,410079503004
208479,466,58,U,410510021001
208822,4106,1022,U,410710302014
209038,7702,806,U,410390036002
209056,3157,863,U,410510063001
209065,1392,521,U,410710308022
209074,4956,799,U,410430202001
209296,485,197,U,410510057001
209409,717,184,U,410390038002
209506,5323,581,U,410359720003
209542,32312,6239,U,410030106004
210234,1470,291,U,410459703002
209603,569,195,U,410510051001
209612,3808,923,U,410670332002
209746,22904,2727,U,410510064042
209825,3999,1028,U,410510040021
209922,1385,571,U,410510003012
209940,3765,554,U,410333610002
210146,5140,673,U,410290019002
210270,2140,314,U,410190900001
210304,466,74,U,410510016014
210331,1160,251,U,410470018032
210368,826,165,U,410510015001
210401,1866,645,U,410470002003
210429,4554,804,U,410530203042
210438,1195,321,U,410510029023
210571,1584,432,U,420110006002
210605,13217,1671,U,420035627001
210669,1667,476,U,420391117002
210775,2560,424,U,420110029001
210809,5723,246,U,420912058082
211024,768,166,U,420691104031
211079,1713,216,U,420076055001
211088,3300,957,U,420912025004
211273,1634,755,U,420912051002
211307,6988,1039,U,420171052031
211343,2984,525,U,420199031002
211352,2009,436,U,420454098023
211361,6885,755,U,421257922002
211431,1976,491,U,420030402002
211440,13519,5788,U,420031401003
211468,1433,347,U,420770012001
211477,963,172,U,420410102011
211583,1528,311,U,421010387002
211644,4465,666,U,420311606004
211981,2303,472,U,420171046031
212009,1932,840,U,420410123001
212106,8830,2109,U,420030103002
212115,5835,653,U,420893007001
212133,3504,663,U,420454098023
212160,4319,585,U,420490122023
212197,1881,538,U,420710107022
213251,1356,412,U,420619504003
212601,4251,857,U,420490001001
212656,1349,356,U,420076011002
212674,2507,850,U,420010315023
212805,2277,392,U,420850330003
212832,2737,620,U,420912012011
213233,497,96,U,420691012001
212984,3087,573,U,421010352001
213011,2563,429,U,420293021023
213020,10037,1443,U,420639611021
213358,1292,368,U,420034135004
213367,4624,816,U,421010279022
213400,2038,542,U,420710118034
213507,1959,482,U,420750025002
213534,429,80,U,420110111011
213543,7067,1861,U,420950111001
213570,599,50,U,420770062033
213598,2077,437,U,420293079001
214379,8951,1819,U,420950176051
