fipstate,naics,emp,est,n<5,e<5,n5_9,e5_9,n10_19,e10_19,n20_49,e20_49,n50_99,e50_99,n100_249,e100_249,n250_499,e250_499,n500_999,e500_999,n1000,e1000
01,32311,3097,332,193,382,59,388,45,615,27,854,5,322,0,0,0,0,0,0,0,0
01,323111,2391,210,114,228,31,197,37,514,21,661,4,255,0,0,0,0,0,0,0,0
01,323113,703,119,76,151,28,191,8,101,6,193,0,0,0,0,0,0,0,0,0,0
01,323117,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32312,12,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,323120,12,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,324,2002,29,5,9,0,0,4,60,9,290,4,268,4,662,0,0,0,0,0,0
01,3241,2002,29,5,9,0,0,4,60,9,290,4,268,4,662,0,0,0,0,0,0
01,32411,588,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,324110,588,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32412,813,20,4,9,0,0,0,0,7,237,4,268,0,0,0,0,0,0,0,0
01,324121,226,10,3,7,0,0,0,0,4,131,0,0,0,0,0,0,0,0,0,0
01,324122,587,10,0,0,0,0,0,0,3,106,3,199,0,0,0,0,0,0,0,0
01,32419,601,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,324199,576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325,13788,197,43,88,34,231,19,267,43,1350,18,1295,27,4016,10,3441,0,0,0,0
01,3251,4056,58,12,29,9,53,7,101,16,487,4,276,4,555,5,1807,0,0,0,0
01,32512,347,17,7,12,4,29,0,0,4,108,0,0,0,0,0,0,0,0,0,0
01,325120,347,17,7,12,4,29,0,0,4,108,0,0,0,0,0,0,0,0,0,0
01,32518,1280,20,5,17,0,0,3,38,6,172,0,0,0,0,0,0,0,0,0,0
01,325180,1280,20,5,17,0,0,3,38,6,172,0,0,0,0,0,0,0,0,0,0
01,32519,1991,19,0,0,4,19,4,63,5,171,0,0,0,0,0,0,0,0,0,0
01,325199,1727,17,0,0,4,19,4,63,5,171,0,0,0,0,0,0,0,0,0,0
01,3252,6185,32,0,0,0,0,0,0,6,201,4,295,13,1964,4,1349,0,0,0,0
01,32521,3597,23,0,0,0,0,0,0,6,201,0,0,9,1213,3,1050,0,0,0,0
01,325211,2559,22,0,0,0,0,0,0,6,201,0,0,9,1213,3,1050,0,0,0,0
01,32522,2588,9,0,0,0,0,0,0,0,0,3,224,4,751,0,0,0,0,0,0
01,325220,2588,9,0,0,0,0,0,0,0,0,3,224,4,751,0,0,0,0,0,0
01,3253,824,22,5,12,4,29,0,0,6,226,3,245,0,0,0,0,0,0,0,0
01,32531,644,21,5,12,4,29,0,0,6,226,3,245,0,0,0,0,0,0,0,0
01,325311,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325312,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325314,377,13,3,7,0,0,0,0,5,180,0,0,0,0,0,0,0,0,0,0
01,3254,509,13,0,0,4,23,0,0,3,112,0,0,0,0,0,0,0,0,0,0
01,32541,509,13,0,0,4,23,0,0,3,112,0,0,0,0,0,0,0,0,0,0
01,325411,317,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325412,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325414,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3255,924,24,8,16,4,30,3,42,3,88,0,0,4,618,0,0,0,0,0,0
01,32551,654,18,6,12,3,21,3,42,0,0,0,0,3,414,0,0,0,0,0,0
01,325510,654,18,6,12,3,21,3,42,0,0,0,0,3,414,0,0,0,0,0,0
01,32552,270,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325520,270,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3256,482,20,8,20,4,31,4,51,0,0,0,0,0,0,0,0,0,0,0,0
01,32561,205,14,6,16,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325611,36,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325612,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32562,277,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325620,277,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3259,808,28,9,11,7,53,0,0,7,185,4,274,0,0,0,0,0,0,0,0
01,32591,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325910,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32599,727,23,9,11,5,37,0,0,4,120,4,274,0,0,0,0,0,0,0,0
01,325991,396,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,325998,329,17,6,5,5,37,0,0,3,96,3,191,0,0,0,0,0,0,0,0
01,326,18328,175,31,52,21,158,18,255,27,894,28,2058,32,5032,13,4630,0,0,3,4111
01,3261,13022,130,26,42,10,75,13,188,17,568,22,1625,29,4624,11,4103,0,0,0,0
01,32611,1911,13,0,0,0,0,0,0,0,0,4,304,0,0,4,1251,0,0,0,0
01,326111,575,6,0,0,0,0,0,0,0,0,3,243,0,0,0,0,0,0,0,0
01,326113,851,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32612,420,12,0,0,0,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0
01,326121,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326122,273,8,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0
01,32614,785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326140,785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32615,333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326150,333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32616,439,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326160,439,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32619,8922,85,20,33,6,44,7,99,10,308,14,983,20,3286,6,2372,0,0,0,0
01,326191,699,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326199,8223,77,17,24,4,28,7,99,10,308,14,983,18,3046,5,1938,0,0,0,0
01,3262,5306,45,5,10,11,83,5,67,10,326,6,433,3,408,0,0,0,0,0,0
01,32621,3604,14,0,0,5,38,3,40,0,0,0,0,0,0,0,0,0,0,0,0
01,326211,3457,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326212,147,10,0,0,4,33,3,40,0,0,0,0,0,0,0,0,0,0,0,0
01,32622,716,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326220,716,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32629,986,21,3,4,4,29,0,0,7,239,4,273,0,0,0,0,0,0,0,0
01,326291,395,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,326299,591,15,0,0,0,0,0,0,7,239,0,0,0,0,0,0,0,0,0,0
01,327,7467,290,85,179,61,429,68,886,38,1110,22,1618,14,2244,0,0,0,0,0,0
01,3271,1029,22,6,7,0,0,3,32,4,125,5,408,3,449,0,0,0,0,0,0
01,32711,12,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,327110,12,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32712,1017,18,3,3,0,0,3,32,4,125,5,408,3,449,0,0,0,0,0,0
01,327120,1017,18,3,3,0,0,3,32,4,125,5,408,3,449,0,0,0,0,0,0
01,3272,1161,16,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32721,1161,16,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,327212,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,327215,1153,12,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3273,3379,179,37,74,47,325,54,700,28,816,8,598,5,866,0,0,0,0,0,0
01,32731,671,6,0,0,0,0,0,0,0,0,0,0,3,504,0,0,0,0,0,0
01,327310,671,6,0,0,0,0,0,0,0,0,0,0,3,504,0,0,0,0,0,0
01,32732,1529,125,26,53,35,239,41,528,22,649,0,0,0,0,0,0,0,0,0,0
01,327320,1529,125,26,53,35,239,41,528,22,649,0,0,0,0,0,0,0,0,0,0
01,32733,276,14,3,9,4,29,5,59,0,0,0,0,0,0,0,0,0,0,0,0
01,327331,76,10,3,9,3,22,4,45,0,0,0,0,0,0,0,0,0,0,0,0
01,327332,200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32739,903,34,7,11,8,57,8,113,6,167,4,290,0,0,0,0,0,0,0,0
01,327390,903,34,7,11,8,57,8,113,6,167,4,290,0,0,0,0,0,0,0,0
01,3274,575,8,0,0,0,0,0,0,0,0,3,239,0,0,0,0,0,0,0,0
01,32741,556,7,0,0,0,0,0,0,0,0,3,239,0,0,0,0,0,0,0,0
01,327410,556,7,0,0,0,0,0,0,0,0,3,239,0,0,0,0,0,0,0,0
01,3279,1323,65,31,76,12,88,8,100,5,139,5,284,4,636,0,0,0,0,0,0
01,32791,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,327910,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,32799,1233,61,29,71,12,88,7,86,5,139,4,213,4,636,0,0,0,0,0,0
01,327991,483,42,22,54,9,70,6,74,0,0,0,0,0,0,0,0,0,0,0,0
01,327992,191,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,327993,412,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,327999,147,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,331,19177,116,10,17,8,60,14,205,20,754,20,1457,21,3209,14,4783,5,3380,4,5312
01,3311,6481,19,0,0,0,0,0,0,4,151,0,0,0,0,4,1331,3,2072,0,0
01,33111,6481,19,0,0,0,0,0,0,4,151,0,0,0,0,4,1331,3,2072,0,0
01,331110,6481,19,0,0,0,0,0,0,4,151,0,0,0,0,4,1331,3,2072,0,0
01,3312,1819,21,0,0,3,25,0,0,0,0,7,573,3,482,0,0,0,0,0,0
01,33121,1462,13,0,0,0,0,0,0,0,0,5,388,0,0,0,0,0,0,0,0
01,331210,1462,13,0,0,0,0,0,0,0,0,5,388,0,0,0,0,0,0,0,0
01,33122,357,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,331221,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3313,2604,19,3,7,0,0,0,0,5,203,4,283,3,506,0,0,0,0,0,0
01,33131,2604,19,3,7,0,0,0,0,5,203,4,283,3,506,0,0,0,0,0,0
01,331314,272,6,0,0,0,0,0,0,0,0,3,225,0,0,0,0,0,0,0,0
01,331318,882,11,0,0,0,0,0,0,4,160,0,0,0,0,0,0,0,0,0,0
01,3314,2763,19,0,0,0,0,0,0,3,120,0,0,7,984,4,1552,0,0,0,0
01,33141,203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,331410,203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33142,1398,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1101,0,0,0,0
01,331420,1398,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1101,0,0,0,0
01,33149,1162,9,0,0,0,0,0,0,0,0,0,0,4,574,0,0,0,0,0,0
01,331491,173,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,331492,989,6,0,0,0,0,0,0,0,0,0,0,3,419,0,0,0,0,0,0
01,3315,5510,38,3,4,0,0,9,126,6,215,7,446,6,876,3,991,0,0,0,0
01,33151,4397,25,0,0,0,0,5,67,3,108,5,325,5,774,3,991,0,0,0,0
01,331511,4091,19,0,0,0,0,4,54,3,108,3,192,4,615,3,991,0,0,0,0
01,331513,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33152,1113,13,0,0,0,0,4,59,3,107,0,0,0,0,0,0,0,0,0,0
01,331523,893,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,331524,178,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332,25165,895,273,515,160,1055,158,2138,178,5575,75,5253,41,6738,9,3410,0,0,0,0
01,3321,1941,31,3,9,5,32,5,68,8,244,5,339,3,552,0,0,0,0,0,0
01,33211,1941,31,3,9,5,32,5,68,8,244,5,339,3,552,0,0,0,0,0,0
01,332111,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332114,595,9,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0
01,332119,1196,19,3,9,0,0,0,0,6,170,4,278,0,0,0,0,0,0,0,0
01,3322,216,12,3,3,3,29,4,55,0,0,0,0,0,0,0,0,0,0,0,0
01,33221,216,12,3,3,3,29,4,55,0,0,0,0,0,0,0,0,0,0,0,0
01,332216,177,10,3,3,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0
01,3323,10372,341,91,176,64,421,51,685,89,2799,28,2089,12,1926,5,1795,0,0,0,0
01,33231,6749,205,53,95,37,237,28,380,55,1686,19,1354,9,1486,4,1511,0,0,0,0
01,332311,1244,27,10,22,6,41,0,0,3,91,4,316,0,0,0,0,0,0,0,0
01,332312,4390,129,34,54,25,159,15,206,35,1076,11,756,6,995,3,1144,0,0,0,0
01,332313,1115,49,9,19,6,37,12,163,17,519,4,282,0,0,0,0,0,0,0,0
01,33232,3623,136,38,81,27,184,23,305,34,1113,9,735,3,440,0,0,0,0,0,0
01,332321,498,16,5,10,4,28,0,0,3,94,3,224,0,0,0,0,0,0,0,0
01,332322,1962,72,19,44,11,74,18,251,17,543,5,421,0,0,0,0,0,0,0,0
01,332323,1163,48,14,27,12,82,5,54,14,476,0,0,0,0,0,0,0,0,0,0
01,3324,1187,27,5,9,0,0,5,60,8,261,3,206,5,645,0,0,0,0,0,0
01,33241,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332410,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33242,712,15,0,0,0,0,3,38,6,201,0,0,3,406,0,0,0,0,0,0
01,332420,712,15,0,0,0,0,3,38,6,201,0,0,3,406,0,0,0,0,0,0
01,33243,303,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332439,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3325,646,7,0,0,0,0,0,0,0,0,0,0,3,549,0,0,0,0,0,0
01,33251,646,7,0,0,0,0,0,0,0,0,0,0,3,549,0,0,0,0,0,0
01,332510,646,7,0,0,0,0,0,0,0,0,0,0,3,549,0,0,0,0,0,0
01,3326,449,8,0,0,0,0,0,0,0,0,4,239,0,0,0,0,0,0,0,0
01,33261,449,8,0,0,0,0,0,0,0,0,4,239,0,0,0,0,0,0,0,0
01,332613,197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332618,252,5,0,0,0,0,0,0,0,0,4,239,0,0,0,0,0,0,0,0
01,3327,4843,329,134,253,66,434,60,851,46,1305,17,1087,6,913,0,0,0,0,0,0
01,33271,3657,277,122,227,54,363,50,702,34,992,14,879,3,494,0,0,0,0,0,0
01,332710,3657,277,122,227,54,363,50,702,34,992,14,879,3,494,0,0,0,0,0,0
01,33272,1186,52,12,26,12,71,10,149,12,313,3,208,3,419,0,0,0,0,0,0
01,332721,671,43,10,22,12,71,9,128,9,242,3,208,0,0,0,0,0,0,0,0
01,332722,515,9,0,0,0,0,0,0,3,71,0,0,3,419,0,0,0,0,0,0
01,3328,1423,61,17,29,9,57,15,192,9,337,11,808,0,0,0,0,0,0,0,0
01,33281,1423,61,17,29,9,57,15,192,9,337,11,808,0,0,0,0,0,0,0,0
01,332811,149,8,0,0,0,0,5,66,0,0,0,0,0,0,0,0,0,0,0,0
01,332812,981,31,10,23,4,25,3,39,4,163,10,731,0,0,0,0,0,0,0,0
01,332813,293,22,6,5,5,32,7,87,3,92,0,0,0,0,0,0,0,0,0,0
01,3329,4088,79,20,36,9,58,16,204,16,573,6,411,10,1888,0,0,0,0,0,0
01,33291,1569,12,0,0,0,0,0,0,0,0,0,0,5,942,0,0,0,0,0,0
01,332911,873,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332919,377,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33299,2519,67,20,36,8,50,14,182,14,511,5,313,5,946,0,0,0,0,0,0
01,332992,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332994,493,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,332996,660,18,3,6,3,19,4,56,4,133,0,0,0,0,0,0,0,0,0,0
01,332999,1014,36,12,23,3,21,8,102,9,335,0,0,0,0,0,0,0,0,0,0
01,333,9787,239,56,101,38,264,47,687,51,1654,23,1594,14,1856,9,3123,0,0,0,0
01,3331,1006,26,5,9,5,33,5,68,6,186,0,0,0,0,0,0,0,0,0,0
01,33311,548,15,5,9,3,21,0,0,3,83,0,0,0,0,0,0,0,0,0,0
01,333111,529,12,3,4,3,21,0,0,3,83,0,0,0,0,0,0,0,0,0,0
01,333112,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33312,323,7,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0
01,333120,323,7,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0
01,33313,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3332,536,23,4,6,0,0,7,102,7,227,3,187,0,0,0,0,0,0,0,0
01,33324,536,23,4,6,0,0,7,102,7,227,3,187,0,0,0,0,0,0,0,0
01,333241,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333243,249,12,3,5,0,0,0,0,4,135,0,0,0,0,0,0,0,0,0,0
01,333249,170,7,0,0,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0
01,3333,628,15,4,9,0,0,3,47,3,116,0,0,0,0,0,0,0,0,0,0
01,33331,628,15,4,9,0,0,3,47,3,116,0,0,0,0,0,0,0,0,0,0
01,333314,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333318,577,12,3,7,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0
01,3334,1894,23,5,5,3,24,5,83,3,108,0,0,0,0,4,1403,0,0,0,0
01,33341,1894,23,5,5,3,24,5,83,3,108,0,0,0,0,4,1403,0,0,0,0
01,333413,209,8,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0
01,333414,553,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333415,1132,10,0,0,0,0,0,0,0,0,0,0,0,0,3,938,0,0,0,0
01,3335,1151,57,19,32,15,100,9,128,7,215,3,233,4,443,0,0,0,0,0,0
01,33351,1151,57,19,32,15,100,9,128,7,215,3,233,4,443,0,0,0,0,0,0
01,333511,353,16,5,10,3,20,4,69,0,0,0,0,0,0,0,0,0,0,0,0
01,333514,599,23,5,10,7,49,3,36,5,153,0,0,3,351,0,0,0,0,0,0
01,333515,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333517,78,10,5,7,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333519,110,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3336,1035,14,0,0,0,0,3,43,3,106,0,0,3,475,0,0,0,0,0,0
01,33361,1035,14,0,0,0,0,3,43,3,106,0,0,3,475,0,0,0,0,0,0
01,333612,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333613,252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333618,546,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3339,3537,81,17,35,9,63,15,216,22,696,12,801,3,503,0,0,0,0,0,0
01,33391,437,9,0,0,0,0,0,0,4,118,0,0,0,0,0,0,0,0,0,0
01,333912,274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333914,163,5,0,0,0,0,0,0,3,96,0,0,0,0,0,0,0,0,0,0
01,33392,2112,28,3,4,4,28,6,77,5,179,5,333,0,0,0,0,0,0,0,0
01,333922,1164,15,0,0,0,0,3,38,4,152,0,0,0,0,0,0,0,0,0,0
01,333923,349,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333924,599,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33399,988,44,12,29,5,35,8,124,13,399,6,401,0,0,0,0,0,0,0,0
01,333993,164,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333994,100,5,0,0,0,0,0,0,3,78,0,0,0,0,0,0,0,0,0,0
01,333995,309,10,0,0,0,0,0,0,3,93,3,192,0,0,0,0,0,0,0,0
01,333996,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,333999,267,17,5,9,3,24,4,62,4,117,0,0,0,0,0,0,0,0,0,0
01,334,7187,82,19,45,9,61,18,262,13,395,8,538,6,843,5,1735,3,2014,0,0
01,3341,486,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33411,486,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334118,325,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3342,1523,14,0,0,3,19,5,65,3,89,0,0,0,0,0,0,0,0,0,0
01,33421,1329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334210,1329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33422,161,8,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0
01,334220,161,8,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0
01,33429,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334290,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3344,1756,30,7,20,4,30,7,110,6,179,3,179,0,0,0,0,0,0,0,0
01,33441,1756,30,7,20,4,30,7,110,6,179,3,179,0,0,0,0,0,0,0,0
01,334418,1468,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334419,160,12,4,13,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0
01,3345,2939,28,10,23,0,0,5,68,3,101,0,0,0,0,3,1124,0,0,0,0
01,33451,2939,28,10,23,0,0,5,68,3,101,0,0,0,0,3,1124,0,0,0,0
01,334510,426,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334511,1760,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334514,586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334515,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,334516,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335,4670,61,18,41,7,48,10,116,6,185,8,554,5,733,6,1983,0,0,0,0
01,3351,99,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33512,99,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335121,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335129,53,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3352,1582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3353,1732,24,4,10,4,29,4,46,0,0,6,432,3,453,0,0,0,0,0,0
01,33531,1732,24,4,10,4,29,4,46,0,0,6,432,3,453,0,0,0,0,0,0
01,335311,431,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335312,181,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335313,376,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335314,744,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,3359,1257,25,9,20,0,0,5,59,3,91,0,0,0,0,3,826,0,0,0,0
01,33593,662,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335931,328,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335932,334,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33599,464,13,4,11,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0
01,335991,109,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,335999,355,7,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0
01,336,63625,299,48,77,25,167,32,470,39,1292,29,1996,59,9367,37,12213,20,14501,10,23542
01,3361,12317,10,0,0,0,0,0,0,0,0,0,0,4,719,0,0,0,0,3,11584
01,33611,11598,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11584
01,336111,2952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33612,719,4,0,0,0,0,0,0,0,0,0,0,4,719,0,0,0,0,0,0
01,336120,719,4,0,0,0,0,0,0,0,0,0,0,4,719,0,0,0,0,0,0
01,3362,7012,50,8,19,6,38,10,160,9,312,5,371,6,1065,0,0,3,2219,0,0
01,33621,7012,50,8,19,6,38,10,160,9,312,5,371,6,1065,0,0,3,2219,0,0
01,336211,2804,15,0,0,0,0,4,55,0,0,3,278,0,0,0,0,3,2219,0,0
01,336212,1241,14,0,0,0,0,0,0,3,90,0,0,4,704,0,0,0,0,0,0
01,336214,809,19,4,8,5,30,5,86,3,129,0,0,0,0,0,0,0,0,0,0
01,3363,29920,137,15,20,9,62,7,104,14,465,11,762,37,5668,29,9468,11,8293,4,5078
01,33631,1169,7,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,336310,1169,7,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33632,3403,13,4,2,0,0,0,0,0,0,0,0,3,389,0,0,0,0,0,0
01,336320,3403,13,4,2,0,0,0,0,0,0,0,0,3,389,0,0,0,0,0,0
01,33633,1508,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,336330,1508,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33634,482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,336340,482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,33635,1264,13,0,0,0,0,0,0,4,133,0,0,3,469,0,0,0,0,0,0
01,336350,1264,13,0,0,0,0,0,0,4,133,0,0,3,469,0,0,0,0,0,0
01,33636,5694,26,0,0,0,0,3,45,0,0,3,193,6,828,7,2389,3,2193,0,0
